"DISCOUNT_ID","DISCOUNT_CODE","DESCRIPTION","TAG","DISCOUNT_START_DATE","DISCOUNT_END_DATE","needsOffers?","CNT"
"40966","BN9SHN424U","$149.99 CONTV/4PAY/STB/CHSIULT/CDTPRM/CHLAUTO 12mo","","02-Apr-19","29-Jun-20","YES","4","false"
"40968","BN9SHN424U","$149.99 CONTV/4PAY/STB/CHSIULT/CDTPRM/CHLAUTO 24mo  ","","02-Apr-19","29-Jun-20","YES","4","false"
"41023","BN9SHN424U","$139.99 CONTV/4PAY/CHSIULT/CDTPRM/CHLAUTO 12mo","","02-Apr-19","29-Jun-20","YES","4","false"
"40988","BR91GH24NU","$149.99 Ultimate TV/STB/CHSIULT/CHL Auto for 12mo.","","02-Apr-19","29-Apr-20","YES","4","false"
"40989","BR91GH24NU","$139.99 Ultimate TV, CHSIULT and CHL Auto for 12 mo.","","02-Apr-19","29-Apr-20","YES","4","false"
"40987","BR91GH24SU","$129.99 Ultimate TV, CHSIULT and CHL Auto for 12 mo w/2yr SA","","02-Apr-19","29-Apr-20","YES","4","false"
"40986","BR91GH24SU","$139.99 Ultimate TV/STB/CHSIULT/CHL Auto for 12mo w/2yr SA","","02-Apr-19","29-Apr-20","YES","4","false"
"40984","BR91SH24NU","$129.99 CONTV/4Pay/STB/CHSIULT/CHL AUTO 12mo.","","02-Apr-19","29-Apr-20","YES","4","false"
"40985","BR91SH24NU","$119.99 CONTV/Pay/CHSIULT/CHL AUTO 12mo.","","02-Apr-19","29-Apr-20","YES","4","false"
"40980","BR91SH24SU","$119.99 CONTV/4Pay/STB/CHSIULT/CHL AUTO 12mo w/2yr SA","","02-Apr-19","29-Apr-20","YES","4","false"
"40983","BR91SH24SU","$109.99 CONTV/Pay/CHSIULT/CHL AUTO 12mo w/2yr SA","","02-Apr-19","29-Apr-20","YES","4","false"
"40928","BR9BHU24NU","$109.99 CONTV, CHSIULT and CHLAUTO for 12 mo.","","02-Apr-19","29-Apr-20","YES","4","false"
"40929","BR9BHU24NU","$119.99 CONTV/STB/CHSIULT/CHLAUTO for 12 mo.","","02-Apr-19","29-Apr-20","YES","4","false"
"40926","BR9BHU24SU","$99.99 CONTV, CHSIULT and CHLAUTO for 12 mo. w/2yr SA","","02-Apr-19","29-Apr-20","YES","4","false"
"40927","BR9BHU24SU","$109.99 CONTV/STB/CHSIULT/CHLAUTO for 12 mo. w/2yr SA","","02-Apr-19","29-Apr-20","YES","4","false"
"41131","RXCP0024C1","Choice of any 1 premium free for 24mo","","02-Apr-19","30-Jun-20","YES","4","false"
"40902","TR191CK12","Add Paks for $8.50 each for 12 mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"40920","TR191P212","Premiums $8.50 Each for 12 mo. when adding 2 or more","","02-Apr-19","29-Jun-20","YES","4","false"
"40951","TR191PX12","Add any Premium for $10 for 12 mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"41054","TR91GH324N","$149.99 Ult TV, CHSIULT and CHLAUTO for 12mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"41056","TR91GH324N","$159.99 Ult TV, STB, CHSIULT and CHLAUTO for 12mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"41057","TR91GH324S","$139.99 Ult TV, CHSIULT and CHLAUTO for 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"41058","TR91GH324S","$149.99 Ult TV, STB, CHSIULT and CHLAUTO for 12mo w/2yr SA ","","02-Apr-19","29-Jun-20","YES","4","false"
"41061","TR91GH424N","$169.99 Ultimate TV/STB/CHSIULT/CDTPMR/CHLAUTO 12mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"41059","TR91GH424N","$159.99 Ultimate TV/CHSIULT/CDTPMR/CHLAUTO 12mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"41064","TR91GH424S","$149.99 Ultimate TV/CHSIULT/CDTPMR/CHLAUTO 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"41066","TR91GH424S","$159.99 Ultimate TV/STB/CHSIULT/CDTPMR/CHLAUTO 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"41069","TR91SH324N","$139.99 CONTV/4Pay/STB/CHSIULT/CHLAUTO for 12mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"41071","TR91SH424N","$149.99 CONTV/4PAY/STB/CHSIULT/CDTPRM/CHLAUTO 12mo","","02-Apr-19","29-Jun-20","YES","4","false"
"41072","TR91SH424N","$139.99 CONTV/4PAY/CHSIULT/CDTPRM/CHLAUTO 12mo","","02-Apr-19","29-Jun-20","YES","4","false"
"41070","TR91SH424S","$129.99 CONTV/4PAY/CHSIULT/CDTPRM/CHLAUTO 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"41067","TR91SH424S","$139.99 CONTV/4PAY/STB/CHSIULT/CDTPRM/CHLAUTO 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"41132","RXCP0024C1","Choice of any 1 premium free for 24mo","","29-Apr-19","31-Dec-20","YES","4","false"
"41177","AC191DS12","$19.99 Str/$29.99 Ess/$49.99 Pref100/$69.99 Ult 12 mo/1yr SA","","15-May-19","29-Apr-20","YES","4","false"
"41178","AC191DS12N","$29.99 Str/$39.99 Ess/$59.99 Pref100/$79.99 Ult 12 mo.","","15-May-19","29-Apr-20","YES","4","false"
"41228","RXCP0024C1","Choice of any 1 premium free for 24 moS","","18-Jun-19","30-Jun-20","YES","4","false"
"41208","BN192VL12U","$99.99 Contour TV + Essential Data for 12 mo. ","","02-Jul-19","29-Jun-20","YES","4","false"
"41202","CHH91GH336","$159.99 Ultimate TV/STB/CHSIULT/Pano/CHLAUTO for 36 mo","","02-Jul-19","29-Apr-20","YES","4","false"
"41197","CHH91SH336","$139.99 CONTV/4Pay/STB/CHSIULT/Pano/CHL AUTO 36mo","","02-Jul-19","29-Apr-20","YES","4","false"
"41121","RXCV20024C","[Competitive Response] Free R2 DVR Svc ($5 / R6) for 24 mos	","","06-Sep-19","31-Dec-20","YES","4","false"
"41291","RKMV20024","Free R2 or $5 R6 DVR service for 24 mos","","11-Sep-19","31-Dec-20","YES","4","false"
"41292","RKMV20524","R2 DVR service for $5, R6 for $10 for 24 mos","","11-Sep-19","31-Dec-20","YES","4","false"
"41570","BR9BH324NU","$119.99 CONTV, STB, CHSIULT and CHLAUTO for 12 mo. ","","01-Oct-19","29-Apr-20","YES","4","false"
"41569","BR9BH324NU","$109.99 CONTV, CHSIULT and CHLAUTO for 12 mo.","","01-Oct-19","29-Apr-20","YES","4","false"
"41568","BR9BH324SU","$109.99 CONTV, STB, CHSIULT and CHLAUTO for 12 mo. w/2yr SA","","01-Oct-19","29-Apr-20","YES","4","false"
"41567","BR9BH324SU","$99.99 CONTV, CHSIULT and CHLAUTO for 12 mo. w/2yr SA","","01-Oct-19","29-Apr-20","YES","4","false"
"41583","BR9GH324NU","$139.99 Ultimate TV, CHSIULT and CHL Auto for 12 mo.","","01-Oct-19","29-Apr-20","YES","4","false"
"41585","BR9GH324NU","$149.99 Ultimate TV/STB/CHSIULT/CHL Auto for 12mo.","","01-Oct-19","29-Apr-20","YES","4","false"
"41581","BR9GH324SU","$139.99 Ultimate TV/STB/CHSIULT/CHL Auto for 12mo w/2yr SA","","01-Oct-19","29-Apr-20","YES","4","false"
"41580","BR9GH324SU","$129.99 Ultimate TV, CHSIULT and CHL Auto for 12 mo w/2yr SA","","01-Oct-19","29-Apr-20","YES","4","false"
"41577","BR9SH324NU","$119.99 CONTV/4Pay/CHSIULT/CHL AUTO 12mo.","","01-Oct-19","29-Apr-20","YES","4","false"
"41578","BR9SH324NU","$129.99 CONTV/4Pay/STB/CHSIULT/CHL AUTO 12mo.","","01-Oct-19","29-Apr-20","YES","4","false"
"41575","BR9SH324SU","$109.99 CONTV/4Pay/CHSIULT/CHL AUTO 12mo w/2yr SA","","01-Oct-19","29-Apr-20","YES","4","false"
"41576","BR9SH324SU","$119.99 CONTV/4Pay/STB/CHSIULT/CHL AUTO 12mo w/2yr SA","","01-Oct-19","29-Apr-20","YES","4","false"
"41562","SR91GH24NU","$149.99 Ultimate TV/STB/CHSIULT/CHL Auto for 12mo.","","01-Oct-19","29-Apr-20","YES","4","false"
"41561","SR91GH24NU","$139.99 Ultimate TV, CHSIULT and CHL Auto for 12 mo.","","01-Oct-19","29-Apr-20","YES","4","false"
"41559","SR91GH24SU","$129.99 Ultimate TV, CHSIULT and CHL Auto for 12 mo w/2yr SA","","01-Oct-19","29-Apr-20","YES","4","false"
"41560","SR91GH24SU","$139.99 Ultimate TV/STB/CHSIULT/CHL Auto for 12mo w/2yr SA","","01-Oct-19","29-Apr-20","YES","4","false"
"41566","SR9GH324NU","$149.99 Ultimate TV/STB/CHSIULT/CHL Auto for 12mo.","","01-Oct-19","29-Apr-20","YES","4","false"
"41565","SR9GH324NU","$139.99 Ultimate TV, CHSIULT and CHL Auto for 12 mo.","","01-Oct-19","29-Apr-20","YES","4","false"
"41563","SR9GH324SU","$129.99 Ultimate TV, CHSIULT and CHL Auto for 12 mo w/2yr SA","","01-Oct-19","29-Apr-20","YES","4","false"
"41564","SR9GH324SU","$139.99 Ultimate TV/STB/CHSIULT/CHL Auto for 12mo w/2yr SA","","01-Oct-19","29-Apr-20","YES","4","false"
"41853","AC194CP12","Premiums $10 Each for 12 months","","07-Jan-20","29-Jun-20","YES","4","false"
"41705","BN194GH324","$149.99 Ultimate TV/STB/CHSIULT/CHLAUTO for 12 mo w/2yr SA","","07-Jan-20","29-Jun-20","YES","4","false"
"41708","BN194GH424","$159.99 Ultimate TV/STB/CHSIULT/CDTPMR & CHLAUTO 12mo w/SA","","07-Jan-20","29-Jun-20","YES","4","false"
"41694","BN194SH324","$129.99 CONTV/CTV4Pay/STB/CHSIULT/CHL AUTO 12mo w/2yr SA ","","07-Jan-20","29-Jun-20","YES","4","false"
"41696","BN194SH424","$139.99 CONTV/CTV4Pay/STB/CHSIULT/CDTPRM/CHLAUTO 12mo w/SA ","","07-Jan-20","29-Jun-20","YES","4","false"
"41707","BN94GH324N","$159.99 Ultimate TV/STB/CHSIULT/CHLAUTO for 12 mo","","07-Jan-20","29-Jun-20","YES","4","false"
"41709","BN94GH424N","$169.99 Ultimate TV/STB/CHSIULT/CDTPMR & CHLAUTO 12mo  ","","07-Jan-20","29-Jun-20","YES","4","false"
"41695","BN94SH324N","$139.99 CONTV/CTV4Pay/STB/CHSIULT/CHL AUTO 12mo  ","","07-Jan-20","29-Jun-20","YES","4","false"
"41697","BN94SH424N","$149.99 CONTV/CTV4Pay/STB/CHSIULT/CDTPRM/CHLAUTO 12mo ","","07-Jan-20","29-Jun-20","YES","4","false"
"9292","SP173VA224","Free R2 DVR service for 24 mo. w/2P CONTV + CHSIPRF100","","01-Mar-18","29-Jun-20","YES","5","false"
"40860","AC191DE12U","$29.99 str/$39.99 Ess/$59.99 P100/$79.99 ULT for 12 mo","","27-Feb-19","29-Apr-20","YES","5","false"
"41068","TR91SH324N","$129.99 CONTV/4Pay/CHSIULT/CHLAUTO for 12mo.","","02-Apr-19","29-Jun-20","YES","5","false"
"41188","AC191DE12U","$29.99 str/$39.99 Ess/$59.99 P100/$79.99 ULT for 12 mo","","23-May-19","29-Apr-20","YES","5","false"
"41383","RK1929412U","$94.99 Contour TV and Starter Internet for 12 mo.","","11-Sep-19","31-Dec-20","YES","5","false"
"41384","RK1929912U","$99.99 Contour TV and Starter Internet for 12 mo.","","11-Sep-19","31-Dec-20","YES","5","false"
"41385","RK9210412U","$104.99 Contour TV and Starter 10 Internet for 12 mo.","","11-Sep-19","31-Dec-20","YES","5","false"
"41386","RK9210912U","$109.99 Contour TV and Starter 10 Internet for 12 mo.","","11-Sep-19","31-Dec-20","YES","5","false"
"41389","RK9212412U","$124.99 Contour TV, Starter Data and Premier CDT for 12 mo.","","11-Sep-19","31-Dec-20","YES","5","false"
"41379","RK92P5212U","$52.99 Starter TV and Starter Data for 12 mo.","","11-Sep-19","31-Dec-20","YES","5","false"
"41381","RK92P6712U","$67.99 CFlex, Economy Pak and Starter Internet for 12 mo.","","11-Sep-19","31-Dec-20","YES","5","false"
"41382","RK92P7912U","$79.99 CFlex, Economy Pak and Starter Internet for 12 mo.","","11-Sep-19","31-Dec-20","YES","5","false"
"41390","RK9H13912U","$139.99 Contour TV, Starter Data and CHL Security for 12 mo.","","11-Sep-19","31-Dec-20","YES","5","false"
"41391","RK9H14912U","$149.99 Contour TV, Starter Data and CHL Security for 12 mo.","","11-Sep-19","31-Dec-20","YES","5","false"
"41790","RK94P6412U","$54.99 Starter TV and Starter Data for 12 mo.","","11-Nov-19","30-Dec-20","YES","5","false"
"40210","CHH82BH336","$119.99 CONTV/STB/CHSIP100/MODEM/CHLAUTO for 36 mo.","","26-Oct-18","29-Apr-20","YES","6","false"
"40861","AC191DE24U","$29.99 str/$39.99 Ess/$59.99 P100/$79.99 ULT for 24 mo","","27-Feb-19","29-Apr-20","YES","6","false"
"40746","BN191BH324","$89.99 Contour TV,CHSIPRF100 and CHL Auto for 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","6","false"
"40748","BN191BH424","$99.99 CONTV/CHSIPRF100/CDTPMR/CHLAUTO 12 mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","6","false"
"40752","BN191BX24","$89.99 CONTV, STB, CHSIPRF100, CDTPMR for 12 mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","6","false"
"40753","BN191BX24N","$99.99 CONTV, STB, CHSIPRF100, CDTPMR for 12 mo.","","02-Apr-19","29-Jun-20","YES","6","false"
"40764","BN191VB24","$79.99 Contour TV + Preferred 100 data for 12 mo. w/2yr SA","","02-Apr-19","29-Jun-20","YES","6","false"
"40770","BN191VB24N","$89.99 Contour TV and Preferred 100 data for 12 mo. ","","02-Apr-19","29-Jun-20","YES","6","false"
"40893","BN91BH324U","$109.99 CONTV/STB/CHSIPRF100/CHL Auto for 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","6","false"
"40894","BN91BH324U","$109.99 CONTV/HBO/STB/CHSIPRF100/CHL Auto for 24mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","6","false"
"41012","BN91BH324U","$99.99 CONTV/CHSIPRF100/CHL Auto for 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","6","false"
"40749","BN91BH424N","$109.99 CONTV/CHSIPRF100/CDTPMR/CHLAUTO 12 mo","","02-Apr-19","29-Jun-20","YES","6","false"
"41014","BN91BH424U","$109.99 CONTV/CHSIPRF100/CDTPMR/CHLAUTO 12mo w/SA","","02-Apr-19","29-Jun-20","YES","6","false"
"40897","BN91BH424U","$119.99 CONTV/STB/CHSIPRF100/CDTPMR/CHLAUTO 12mo w/SA","","02-Apr-19","29-Jun-20","YES","6","false"
"40898","BN91BH424U","$119.99 CONTV/HBO/STB/CHSIPRF100/CDTPMR/CHLAUTO 24mo w/SA","","02-Apr-19","29-Jun-20","YES","6","false"
"40896","BN9BHN324U","$119.99 CONTV/HBO/STB/CHSIPRF100/CHL Auto for 24mo  ","","02-Apr-19","29-Jun-20","YES","6","false"
"41013","BN9BHN324U","$109.99 CONTV/CHSIPRF100/CHL Auto for 12mo","","02-Apr-19","29-Jun-20","YES","6","false"
"40895","BN9BHN324U","$119.99 CONTV/STB/CHSIPRF100/CHL Auto for 12mo ","","02-Apr-19","29-Jun-20","YES","6","false"
"40900","BN9BHN424U","$129.99 CONTV/HBO/STB/CHSIPRF100/CDTPMR/CHLAUTO 24mo","","02-Apr-19","29-Jun-20","YES","6","false"
"41015","BN9BHN424U","$119.99 CONTV/CHSIPRF100/CDTPMR/CHLAUTO 12mo","","02-Apr-19","29-Jun-20","YES","6","false"
"40899","BN9BHN424U","$129.99 CONTV/STB/CHSIPRF100/CDTPMR/CHLAUTO 12mo","","02-Apr-19","29-Jun-20","YES","6","false"
"41040","TR91BH324N","$119.99 CONTV/STB/CHSIPRF100/CHL Auto for 12mo","","02-Apr-19","29-Jun-20","YES","6","false"
"41041","TR91BH324N","$109.99 CONTV/CHSIPRF100/CHL Auto for 12mo","","02-Apr-19","29-Jun-20","YES","6","false"
"41043","TR91BH324S","$109.99 CONTV/STB/CHSIPRF100/CHL Auto for 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","6","false"
"41042","TR91BH324S","$99.99 CONTV/CHSIPRF100/CHL Auto for 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","6","false"
"41047","TR91BH424N","$119.99 CONTV/CHSIPRF100/CDTPMR/CHLAUTO 12mo.","","02-Apr-19","29-Jun-20","YES","6","false"
"41049","TR91BH424N","$129.99 CONTV/STB/CHSIPRF100/CDTPMR/CHLAUTO 12mo.","","02-Apr-19","29-Jun-20","YES","6","false"
"41050","TR91BH424S","$109.99 CONTV/CHSIPRF100/CDTPMR/CHLAUTO 12mo w/SA","","02-Apr-19","29-Jun-20","YES","6","false"
"41052","TR91BH424S","$119.99 CONTV/STB/CHSIPRF100/CDTPMR/CHLAUTO 12mo w/SA","","02-Apr-19","29-Jun-20","YES","6","false"
"41721","EO194BH324","$110.99 CONTV,STB,Modem,CHSIPRF150,CHLAUTO x12 mo w/2yr SA","","05-Dec-19","29-Jun-20","YES","6","false"
"41724","EO194BH324","$100.99 CONTV,Modem,CHSIPRF150,CHLAUTO x12 mo w/2yr SA","","05-Dec-19","29-Jun-20","YES","6","false"
"41733","EO194BH424","$120.99 CONTV/STB/CHSIPRF150/Modem/CDTPMR/CHLAUTO x12mo w/SA","","05-Dec-19","29-Jun-20","YES","6","false"
"41732","EO194BH424","$110.99 CONTV/CHSIPRF150/Modem/CDTPMR/CHLAUTO x12mo w/SA","","05-Dec-19","29-Jun-20","YES","6","false"
"41719","EO94BH324N","$120.99 CONTV,STB,Modem,CHSIPRF150,CHLAUTO x12 mo","","05-Dec-19","29-Jun-20","YES","6","false"
"41720","EO94BH324N","$110.99 CONTV,Modem,CHSIPRF150,CHLAUTO x12 mo ","","05-Dec-19","29-Jun-20","YES","6","false"
"41735","EO94BH424N","$130.99 CONTV/STB/CHSIPRF150/Modem/CDTPMR/CHLAUTO x12mo ","","05-Dec-19","29-Jun-20","YES","6","false"
"41734","EO94BH424N","$120.99 CONTV/CHSIPRF150/Modem/CDTPMR/CHLAUTO x12mo","","05-Dec-19","29-Jun-20","YES","6","false"
"41686","BN194BH324","$109.99 Contour TV,STB,CHSIPRF150,CHL AUTO for 12mo w/2yr SA","","07-Jan-20","29-Jun-20","YES","6","false"
"41688","BN194BH424","$119.99 CONTV/STB/CHSIPRF150/CDTPMR/CHLAUTO 12mo w/2yr SA ","","07-Jan-20","29-Jun-20","YES","6","false"
"41687","BN94BH324N","$119.99 Contour TV,STB,CHSIPRF150,CHL AUTO for 12mo ","","07-Jan-20","29-Jun-20","YES","6","false"
"41689","BN94BH424N","$129.99 CONTV/STB/CHSIPRF150/CDTPMR/CHLAUTO 12mo","","07-Jan-20","29-Jun-20","YES","6","false"
"41786","EO194BH324","$120.98 CONTV,STB,Modem,CHSIPRF150,CHLAUTO x12 mo w/2yr SA","","07-Jan-20","29-Jun-20","YES","6","false"
"41789","EO194BH424","$130.98 CONTV/STB/CHSIPRF150/Modem/CDTPMR/CHLAUTO x12mo w/SA","","07-Jan-20","29-Jun-20","YES","6","false"
"41788","EO94BH324N","$130.98 CONTV,STB,Modem,CHSIPRF150,CHLAUTO x12 mo","","07-Jan-20","29-Jun-20","YES","6","false"
"41791","EO94BH424N","$140.98 CONTV/STB/CHSIPRF150/Modem/CDTPMR/CHLAUTO x12mo","","07-Jan-20","29-Jun-20","YES","6","false"
"42058","EO194BH324","$100.99 CONTV,Modem,CHSIPRF150,CHLAUTO x12 mo w/2yr SA","","06-Feb-20","29-Jun-20","YES","6","false"
"42062","EO194BH324","$110.99 CONTV,STB,Modem,CHSIPRF150,CHLAUTO x12 mo w/2yr SA","","06-Feb-20","29-Jun-20","YES","6","false"
"42059","EO194BH424","$110.99 CONTV/CHSIPRF150/Modem/CDTPMR/CHLAUTO x12mo w/SA","","06-Feb-20","29-Jun-20","YES","6","false"
"42063","EO194BH424","$120.99 CONTV/STB/CHSIPRF150/Modem/CDTPMR/CHLAUTO x12mo w/SA","","06-Feb-20","29-Jun-20","YES","6","false"
"42054","EO94BH324N","$110.99 CONTV,Modem,CHSIPRF150,CHLAUTO x12 mo ","","06-Feb-20","29-Jun-20","YES","6","false"
"42056","EO94BH324N","$120.99 CONTV,STB,Modem,CHSIPRF150,CHLAUTO x12 mo","","06-Feb-20","29-Jun-20","YES","6","false"
"42055","EO94BH424N","$120.99 CONTV/CHSIPRF150/Modem/CDTPMR/CHLAUTO x12mo","","06-Feb-20","29-Jun-20","YES","6","false"
"42057","EO94BH424N","$130.99 CONTV/STB/CHSIPRF150/Modem/CDTPMR/CHLAUTO x12mo ","","06-Feb-20","29-Jun-20","YES","6","false"
"10069","EO182XI","Free Pro or Self Install for Quick Connect","","10-Jul-18","29-Jun-20","YES","7","false"
"40930","EO182XI","Free Pro or Self Install for Quick Connect","","21-Feb-19","29-Jun-20","YES","7","false"
"40420","CHH82XH36","$59.99 Essential Data, Pano Modem and CHL Auto for 36 mo.","","26-Oct-18","29-Apr-20","YES","8","false"
"40431","CHH82XH36","$59.99 Essential Data, Pano Modem and CHL Auto for 36 mo.","","22-Jan-19","29-Apr-20","YES","8","false"
"41293","CHH92DE36","$39.99 Essential Data and Pano Modem for 36 mo.","","02-Jul-19","29-Apr-20","YES","8","false"
"41387","RK9H10912U","$109.99 Contour TV, Starter 10 and CHL Automation for 12 mo.","","11-Sep-19","31-Dec-20","YES","10","false"
"41388","RK9H11412U","$114.99 Contour TV, Starter 10 and CHL Automation for 12 mo.","","11-Sep-19","31-Dec-20","YES","10","false"
"10086","AC182DS12N","$39.99 Str/$49.99 Ess/$69.99 Pref100/$89.99 Ult 12 mo.","","10-Jul-18","29-Apr-20","YES","11","false"
"10083","AC182DS12","$19.99 Str/$29.99 Ess/$49.99 Pref100/$69.99 Ult 12 mo/1yr SA","","10-Jul-18","29-Apr-20","YES","12","false"
"10084","AC182DS12","$29.99 Str/$39.99 Ess/$59.99 Pref100/$79.99 Ult 12 mo/1yr SA","","10-Jul-18","29-Apr-20","YES","12","false"
"10085","AC182DS12N","$29.99 Str/$39.99 Ess/$59.99 Pref100/$79.99 Ult 12 mo.","","10-Jul-18","29-Apr-20","YES","12","false"
"40754","BN191BH324","$99.99 Contour TV,STB,CHSIPRF100,CHL AUTO for 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","12","false"
"40756","BN191BH424","$109.99 CONTV/STB/CHSIPRF100/CDTPMR/CHLAUTO 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","12","false"
"40755","BN91BH324N","$109.99 Contour TV,STB,CHSIPRF100,CHL AUTO for 12mo.","","02-Apr-19","29-Jun-20","YES","12","false"
"40747","BN91BH324N","$99.99 Contour TV,CHSIPRF100 and CHL Auto for 12mo.","","02-Apr-19","29-Jun-20","YES","12","false"
"40757","BN91BH424N","$119.99 CONTV/STB/CHSIPRF100/CDTPMR/CHLAUTO 12mo ","","02-Apr-19","29-Jun-20","YES","12","false"
"41873","BN194GD36","$99.99 1 GIG, Pano, CHLAUTO, CSP Receiver & CCC for 36 mo.","","07-Jan-20","29-Jun-20","YES","20","false"
"41872","BN194SD36","$79.99 CSHIULT, CSP and CHL Automation for 36 mo.","","07-Jan-20","29-Apr-20","YES","24","false"
"41856","AC194DS24","$44.99 P150, $59.99 Ult., $79.99 Gig & Pano for 24 mo.","","07-Jan-20","29-Apr-20","YES","48","false"
"41862","AC194DX12","29.99 Starter or $39.99 Essential Data for 12 mo. w/1yr SA","","07-Jan-20","29-Jun-20","YES","50","false"
"42035","AC194DX12N","39.99 Starter or $49.99 Essential Data for 12 mo. ","","07-Jan-20","29-Jun-20","YES","50","false"
